5.7863	5.4419	5.3247	5.5486	5.2149	4.4635	4.4513	4.8481	4.5588
5.3587	5.4655	5.4333	5.6713	4.7711	4.589	4.5788	4.9818	4.3944
5.9267	6.042	6.1216	6.1239	4.9418	4.8882	5.0456	5.1982	4.606
5.9258	6.0216	6.335	6.0076	5.082	5.0645	5.4481	5.2438	4.7599
5.0342	5.097	5.5985	4.8482	4.715	4.7595	5.1657	4.5907	4.4866
4.9787	5.257	5.5132	4.8327	4.8364	5.019	5.1851	4.5925	4.5562
4.6671	5.1557	5.1462	4.7118	4.7072	5.0387	4.876	4.4819	4.4884
4.9869	5.481	4.8353	4.75	4.7687	5.1677	4.5879	4.5184	4.5673
4.7782	5.0239	4.6054	4.6522	4.8288	5.0699	4.49	4.5413	4.7494
6.4688	6.0738	4.9612	4.9647	5.3167	5.1312	4.5895	4.6072	5.0025
6.2728	5.5178	5.3483	5.3658	5.8352	4.9994	4.9522	4.9976	5.4282
5.363	5.2411	5.2831	5.4505	5.6679	4.9005	4.9574	5.1381	5.3353
5.5429	5.6678	5.6932	6.0453	5.8314	5.1613	5.161	5.5308	5.3511
5.766	5.9078	5.944	6.377	5.4101	5.3155	5.3196	5.7564	5.0264
6.3987	6.5006	6.6609	6.8608	5.6725	5.7122	5.8801	6.0824	5.2509
6.3315	6.3999	6.848	6.6826	5.8955	5.91	6.2724	6.0706	5.34
6.0531	6.1772	6.876	6.0461	5.9763	6.0154	6.4658	5.5748	5.4793
5.4718	6.2292	6.8563	6.013	6.0705	6.3212	6.5836	5.6051	5.6535
5.2199	6.594	6.671	6.0433	6.0833	6.5735	6.412	5.6377	5.6681
7.3713	8.82	7.0348	6.8356	6.8752	7.6041	6.287	6.1465	6.2026
7.6086	8.247	6.7874	6.8569	7.1842	7.6344	6.2399	6.2983	6.6476
6.828	6.8534	6.4146	6.4549	7.0978	6.9714	6.0308	6.0546	6.6529
6.1863	6.1596	6.2595	6.3087	7.1829	6.0167	5.9513	6.0198	6.7857
6.2031	6.3428	6.4929	6.8931	7.3666	6.1376	6.2169	6.5464	6.9727
7.0455	7.2456	7.3645	8.0937	7.9907	6.8075	6.839	7.4638	7.3552
7.1505	7.3426	7.5171	8.4664	7.1938	7.132	7.1982	8.0096	6.7004
6.4861	6.6313	7.2754	7.9628	6.7514	6.8739	7.2641	7.7297	6.435
7.2067	7.3085	8.3859	8.4463	7.3929	7.4661	8.1836	8.1251	6.988
7.5792	7.7277	9.0645	7.8253	7.7905	7.8885	8.7723	7.4465	7.404
9.4278	9.8852	10.482	8.5353	8.6463	9.0456	9.5684	7.8907	7.9916
12.111	13.024	12.497	9.8733	9.9332	10.772	10.557	8.7541	8.8101
13.455	14.178	10.769	10.443	10.524	11.638	9.0254	8.7555	8.8428
11.696	12.274	9.9744	10.091	10.649	11.343	8.654	8.7657	9.3251
13.425	13.353	10.678	10.753	11.752	11.568	9.2981	9.39	10.468
9.136	9.2029	9.4036	9.6477	11.402	9.3394	9.2872	9.4713	10.989
7.5206	7.8404	8.1711	9.3435	10.657	8.5686	8.7669	9.5233	10.453
6.9793	7.3359	7.7543	10.113	10.398	8.7508	8.906	10.205	10.209
7.2641	7.7	8.4257	11.5	9.4356	9.4193	9.6655	11.348	8.8022
6.3728	6.9081	9.0656	11.011	8.8678	9.2062	10.29	11.447	8.3738
6.3852	6.9288	9.8919	10.137	8.2854	8.6155	10.297	10.254	7.7345
6.2161	6.8299	10.378	8.3722	8.4087	8.8431	10.865	8.0019	7.9806
6.9893	9.1147	11.151	8.4471	8.71	9.9148	11.239	7.8089	8.0592
5.2186	8.3338	8.7254	7.6044	7.882	9.4847	9.4943	7.4202	7.6654
6.6336	8.2516	7.5996	7.7658	7.9984	9.3525	7.7701	7.7779	7.9692
7.9822	8.4218	7.8566	8.0799	8.7249	9.3689	7.7855	7.9685	8.4735
7.1613	7.3241	7.4162	7.6739	8.9635	8.9208	7.7318	7.9353	8.8491
6.7994	6.9155	7.1663	7.4925	8.9497	7.5387	7.5822	7.8171	8.86
7.5466	7.6724	7.9382	8.6865	9.4045	7.5798	7.7572	8.3933	8.989
7.2216	7.4805	7.7705	9.1494	9.055	7.7519	7.9377	8.9659	8.8266
7.6291	7.9162	8.2353	9.822	8.1632	8.2079	8.4649	9.6141	7.8439
7.8217	8.0942	9.0028	9.9113	8.2725	8.503	9.148	9.8087	7.9582
7.5037	7.7258	9.355	9.3771	8.3118	8.5341	9.6192	9.4834	8.1142
6.3991	6.7631	8.7418	7.8557	8.0016	8.2866	9.4508	7.9814	8.0538
6.137	7.2847	8.4295	7.6868	7.9302	8.5874	9.2569	7.8858	8.0852
6.1888	7.7184	7.8541	7.6097	7.7926	8.7625	8.6669	7.8427	7.989
7.2236	8.2018	7.6993	7.895	8.0778	9.0969	7.9642	8.0224	8.1765
7.7785	8.1475	7.7811	8.0049	8.5187	9.1408	7.9671	8.1339	8.5628
7.1788	7.2866	7.4471	7.6529	8.5587	8.5119	7.9618	8.106	8.8076
7.9915	7.9435	8.1401	8.3135	9.0832	8.0829	8.2064	8.3484	9.0204
8.6423	8.7135	8.9065	9.3058	9.7722	8.3426	8.51	8.8797	9.3541
9.6243	9.7754	9.9274	10.592	10.329	8.8605	8.9899	9.6876	9.5059
10.288	10.502	10.655	11.448	9.4183	9.4024	9.5612	10.333	8.8065
11.382	11.589	11.966	12.447	10.235	10.435	10.81	11.284	9.5638
12.785	12.913	13.555	13.203	11.148	11.311	11.996	11.717	10.07
11.068	11.261	12.13	10.498	10.543	10.736	11.595	9.6883	9.719
8.301	8.8151	9.413	8.8337	9.0973	9.5504	10.053	8.6844	8.917
7.4859	8.1701	8.2673	8.2153	8.438	9.1988	9.0802	8.3175	8.5099
6.7295	7.2552	7.1179	7.4112	7.6318	8.4979	7.6063	7.7567	7.9612
6.6989	6.8636	6.8698	7.1916	7.7155	8.2554	7.4949	7.767	8.1852
5.7878	5.8426	6.0702	6.3418	7.2977	7.3274	6.9531	7.1701	7.869
5.071	5.1276	5.4311	5.7558	7.0143	6.4875	6.7002	6.9332	7.7825
4.3719	4.4994	4.8455	5.571	6.3358	5.9559	6.2445	6.7422	7.2919
4.0021	4.2104	4.4863	5.6544	5.7788	5.655	5.8663	6.6668	6.6325
3.5614	3.8394	4.218	5.7496	5.5262	5.8157	6.0472	6.9921	6.3794
3.9323	4.1667	5.1044	6.0631	5.9092	6.2212	6.7238	7.2661	6.6297
3.9367	4.2511	5.811	6.0528	6.088	6.3484	7.2014	7.1811	6.8068
3.5508	3.9735	5.5613	5.4606	5.7285	6.0181	6.9322	6.2817	6.4455
3.3058	4.5684	5.5834	5.5751	5.8835	6.4932	7.0323	6.3614	6.596
3.4604	5.1223	5.397	5.5466	5.827	6.7681	6.7378	6.3267	6.5169
4.7796	5.8292	5.7968	6.0036	6.3206	7.2316	6.472	6.5693	6.797
4.6288	5.0159	5.1224	5.4025	6.0795	6.6087	6.0177	6.203	6.6719
5.3446	5.4006	5.5165	5.7147	6.5872	6.5633	6.1433	6.3024	6.9726
5.5989	5.5316	5.7226	5.9496	6.7769	6.0249	6.1113	6.3244	7.0281
5.214	5.2704	5.4768	5.9438	6.3998	5.7873	5.9494	6.3729	6.7775
4.3	4.4426	4.6435	5.4937	5.5217	5.2968	5.4511	6.1227	6.0413
4.0836	4.2987	4.5814	5.5292	5.1871	5.3115	5.5112	6.233	5.5401
4.154	4.3227	4.9191	5.4664	5.2337	5.4015	5.8151	6.2118	5.6165
4.7838	4.8765	5.503	5.4823	5.2996	5.4306	6.003	5.9011	5.5303
4.59	4.6582	5.3267	5.0174	5.1372	5.3031	5.9211	5.3	5.3977
4.2178	4.4947	4.8576	4.6909	4.849	5.2037	5.5574	5.1229	5.2386
3.8968	4.3493	4.4423	4.4648	4.6059	5.2418	5.2159	4.999	5.1097
3.5996	4.176	4.1331	4.2996	4.4673	5.2197	4.8531	4.9398	5.089
4.0408	4.2111	4.1924	4.345	4.7064	5.1091	4.8116	4.9262	5.237
4.2818	4.2896	4.3578	4.4752	5.0263	4.9905	4.8454	4.9371	5.4291
4.4983	4.4909	4.6286	4.7305	5.2267	4.8664	4.9356	5.0465	5.5186
4.0355	4.1424	4.2865	4.546	4.8649	4.6767	4.7711	5.0028	5.2848
4.0692	4.2066	4.3283	4.8107	4.8478	4.7867	4.8671	5.2957	5.2786
4.2716	4.4058	4.5216	5.03	4.8059	4.9092	5.0083	5.4997	5.1656
4.3361	4.4363	4.6785	4.9721	4.7995	4.9064	5.1383	5.4206	5.1334
4.516	4.5656	4.9135	4.9209	4.8321	4.9129	5.3041	5.277	5.0957
4.3533	4.37	4.7711	4.6448	4.7374	4.8284	5.2917	4.9714	5.0571
3.9836	4.1367	4.4385	4.3989	4.4993	4.721	5.041	4.841	4.931
3.849	4.1745	4.276	4.3342	4.4081	4.8751	4.8949	4.8178	4.8816
3.624	4.0018	3.9763	4.0945	4.1681	4.7171	4.5242	4.6112	4.6737
3.5577	3.6938	3.7395	3.8545	4.0584	4.4147	4.3018	4.3854	4.5546
3.2463	3.3109	3.4545	3.5394	4.004	4.0683	4.0541	4.1196	4.4941
2.7078	2.8517	3.0344	3.1205	3.6697	3.6	3.6945	3.7601	4.1754
2.5259	2.7905	2.982	3.242	3.6511	3.6357	3.7315	3.8867	4.1524
2.2956	2.5092	2.6808	3.2892	3.4054	3.4757	3.5363	3.8994	3.9262
2.0482	2.2736	2.4975	3.2493	3.2236	3.374	3.4497	3.8928	3.6983
2.4934	2.6238	3.0105	3.4577	3.4533	3.5626	3.7395	4.01	3.8
2.4982	2.5763	3.2096	3.334	3.395	3.4625	3.8486	3.8382	3.7314
2.9632	2.9944	3.5583	3.5125	3.616	3.6833	4.1099	3.8646	3.946
2.8074	3.0337	3.4323	3.4415	3.5427	3.7066	3.9821	3.8063	3.8843
2.9177	3.3324	3.4714	3.5536	3.6179	3.9623	3.9691	3.8986	3.9587
3.4996	3.9107	3.848	3.9453	4.0074	4.3856	4.1108	4.1707	4.2355
3.6873	3.8082	3.8	3.8941	4.0533	4.3045	4.0666	4.1333	4.2726
3.4441	3.4875	3.6009	3.6758	4.0134	4.0359	3.9663	4.0223	4.3298
3.35	3.4033	3.5661	3.6429	4.0543	3.9112	3.989	4.0534	4.408
3.3142	3.4312	3.5646	3.7369	4.015	3.9174	3.9934	4.1343	4.3722
3.7729	3.8519	3.9131	4.1831	4.1613	4.0739	4.1244	4.411	4.3593
4.1612	4.2452	4.2675	4.5527	4.1218	4.174	4.2158	4.544	4.1425
4.068	4.1341	4.2346	4.4317	4.1321	4.2134	4.3205	4.5333	4.1768
3.8062	3.8245	4.0784	4.0919	4.0103	4.0578	4.3259	4.2979	4.1041
3.6413	3.6667	3.9765	3.8657	3.9492	3.9943	4.3067	4.0312	4.1045
3.4127	3.5694	3.8192	3.757	3.8351	3.9524	4.167	3.9517	4.0261
3.6181	3.8582	3.8983	3.8857	3.9286	4.1863	4.1597	4.0181	4.062
3.6543	3.8752	3.8132	3.8968	3.9251	4.2213	3.9517	4.0105	4.0498
3.6398	3.6942	3.6955	3.7766	3.8563	4.0369	3.8553	3.9126	4.0016
4.2765	4.2491	4.1304	4.154	4.3399	4.2939	4.0518	4.078	4.267
4.5525	4.193	4.2095	4.22	4.4473	4.0051	4.018	4.0491	4.305
5.1628	4.5562	4.5878	4.6288	4.7593	3.984	4.0186	4.0939	4.3472
4.4859	4.4837	4.4828	4.6535	4.5226	4.0637	4.0593	4.2948	4.3076
4.6084	4.6582	4.6441	4.8599	4.1801	4.1779	4.1747	4.4752	4.102
4.5356	4.5316	4.5551	4.6756	4.0973	4.1337	4.2019	4.4388	4.1229
4.5938	4.5788	4.687	4.5678	4.1477	4.153	4.3665	4.3679	4.1744
4.0247	4.0375	4.2164	3.8707	3.9205	3.9369	4.2831	3.9758	4.0405
3.8994	4.0023	4.1405	3.8123	3.8822	3.9992	4.2264	3.9434	4.005
3.9208	4.06	4.0205	3.8279	3.8553	4.1389	4.1374	3.9695	3.9937
3.8011	3.9589	3.6721	3.7177	3.7574	4.1041	3.8207	3.878	3.906
4.2345	4.2986	3.7264	3.7723	3.889	4.1169	3.7981	3.8512	3.9511
3.5086	3.4959	3.37	3.4008	3.7233	3.7793	3.642	3.67	3.9684
2.9293	2.8832	2.9971	3.0296	3.4465	3.2636	3.3432	3.3672	3.7699
2.7549	2.8065	2.9073	3.0444	3.3086	3.1373	3.2232	3.3243	3.637
2.7469	2.8207	2.885	3.1648	3.1965	3.1082	3.1417	3.433	3.4864
2.5913	2.6897	2.7655	3.1438	2.9594	3.0412	3.0792	3.4745	3.1943
2.856	2.9197	3.0712	3.3036	3.0913	3.1579	3.2666	3.522	3.2169
2.7692	2.807	3.1464	3.1862	3.0797	3.1216	3.3894	3.4137	3.2268
2.8081	2.8514	3.2331	3.04	3.102	3.1493	3.5	3.1853	3.252
2.7535	2.8833	3.1194	2.925	2.9922	3.1113	3.3529	3.0431	3.1072
2.6389	2.8748	2.9323	2.8447	2.8863	3.1601	3.1674	2.9762	3.0159
2.385	2.7334	2.6198	2.7169	2.759	3.0985	2.8255	2.8972	2.9369
2.2799	2.466	2.4871	2.5878	2.7036	2.9405	2.7187	2.8145	2.9262
2.0435	2.1555	2.3363	2.4154	2.6915	2.7405	2.6649	2.7169	2.9698
2.2334	2.3009	2.4583	2.5121	2.8579	2.6278	2.7124	2.7489	3.0515
1.9295	2.0677	2.2305	2.3951	2.6854	2.5017	2.5872	2.689	2.8835
1.8121	2.0108	2.1795	2.6734	2.7317	2.6294	2.6717	2.9072	2.8916
2.0144	2.2305	2.4001	2.991	2.7344	2.8105	2.8481	3.156	2.7771
2.0834	2.3115	2.6681	3.0546	2.8199	2.8953	3.0063	3.2064	2.8216
2.6238	2.696	3.1695	3.2014	2.9709	2.9959	3.2271	3.1938	2.8777
2.7614	2.7975	3.3403	3.0335	3.078	3.093	3.3719	2.8747	2.9011
2.7223	2.9303	3.2645	2.959	3.0254	3.099	3.283	2.7999	2.8617
2.9029	3.1933	3.2441	3.0265	3.0436	3.2507	3.1799	2.8048	2.8257
3.0743	3.4526	3.1885	3.2104	3.2136	3.4795	2.8797	2.8749	2.9058
2.8729	3.0484	2.9925	3.0594	3.1214	3.306	2.7965	2.8315	2.909
3.5837	3.5425	3.4152	3.4096	3.5829	3.4361	2.8713	2.8692	3.079
3.2912	3.2935	3.3775	3.3788	3.6115	2.9288	2.9135	2.9079	3.185
2.9067	3.0666	3.1937	3.2703	3.4433	2.8296	2.8734	2.9331	3.1337
